time.interval,tweet.id,hash.tag
2015-04-21 10:40:48,590465197799710720,dengue
2015-04-21 10:40:47,590465197095006209,dengue
2015-04-21 10:40:47,590465196247789568,dengue
2015-04-21 10:40:44,590465184352702464,dengue
2015-04-21 10:29:26,590462337166876672,ondox
2015-04-21 10:09:01,590457199345983489,dengue
2015-04-21 10:08:38,590457103287980032,dengue
2015-04-21 10:06:14,590456501971456001,dengue
2015-04-21 09:30:59,590447629781311488,dengue
2015-04-21 09:30:50,590447592422690816,dengue
2015-04-21 09:29:53,590447353435267072,dengue
2015-04-21 09:29:51,590447343587053568,dengue
2015-04-21 09:29:51,590447342869852160,dengue
2015-04-21 09:29:44,590447315871117314,dengue
2015-04-21 09:29:44,590447314474434560,dengue
2015-04-21 08:56:01,590438830840406016,changepenang
2015-04-21 08:56:01,590438830840406016,justice4saiful
2015-04-21 08:56:01,590438828185362432,changepenang
2015-04-21 08:56:01,590438828185362432,justice4saiful
2015-04-21 08:53:44,590438255193169920,health
2015-04-21 08:48:53,590437032679321600,changepenang
2015-04-21 08:48:53,590437032679321600,justice4saiful
2015-04-21 08:47:20,590436644144185344,changepenang
2015-04-21 08:47:20,590436644144185344,justice4saiful
2015-04-21 08:44:21,590435894240403456,changepenang
2015-04-21 08:44:21,590435894240403456,justice4saiful
2015-04-21 08:44:15,590435868097253376,changepenang
2015-04-21 08:44:15,590435868097253376,justice4saiful
2015-04-21 08:41:23,590435148195307520,changepenang
2015-04-21 08:41:23,590435148195307520,justice4saiful
2015-04-21 08:41:20,590435134878437377,changepenang
2015-04-21 08:41:20,590435134878437377,justice4saiful
2015-04-21 08:41:04,590435066523754496,dengue
2015-04-21 08:40:41,590434969056575488,changepenang
2015-04-21 08:40:41,590434969056575488,justice4saiful
2015-04-21 08:34:34,590433433018617856,changepenang
2015-04-21 08:34:34,590433433018617856,justice4saiful
2015-04-21 08:32:33,590432924249522179,changepenang
2015-04-21 08:32:33,590432924249522179,justice4saiful
2015-04-21 08:31:14,590432592492699649,dengue
2015-04-21 08:29:45,590432218876665856,changepenang
2015-04-21 08:29:45,590432218876665856,justice4saiful
2015-04-21 08:28:46,590431971509202944,changepenang
2015-04-21 08:28:46,590431971509202944,justice4saiful
2015-04-21 08:24:38,590430933989351425,changepenang
2015-04-21 08:24:38,590430933989351425,justice4saiful
2015-04-21 08:24:24,590430874170216448,changepenang
2015-04-21 08:24:24,590430874170216448,justice4saiful
2015-04-21 08:14:05,590428276977487872,changepenang
2015-04-21 08:14:05,590428276977487872,justice4saiful
2015-04-21 08:11:55,590427731055153152,dengue
2015-04-21 08:11:55,590427730300182529,dengue
2015-04-21 08:11:53,590427721664081920,dengue
2015-04-21 08:11:52,590427719747260417,dengue
2015-04-21 08:11:02,590427511307296769,changepenang
2015-04-21 08:11:02,590427511307296769,justice4saiful
2015-04-21 08:07:56,590426730688577537,changepenang
2015-04-21 08:07:56,590426730688577537,justice4saiful
2015-04-21 08:07:02,590426503474716672,changepenang
2015-04-21 08:07:02,590426503474716672,justice4saiful
2015-04-21 07:57:19,590424055859302400,changepenang
2015-04-21 07:57:19,590424055859302400,justice4saiful
2015-04-21 07:57:11,590424025140240384,changepenang
2015-04-21 07:57:11,590424025140240384,justice4saiful
2015-04-21 07:55:11,590423519642722304,changepenang
2015-04-21 07:55:11,590423519642722304,justice4saiful
2015-04-21 07:55:04,590423491750531072,changepenang
2015-04-21 07:55:04,590423491750531072,justice4saiful
2015-04-21 07:53:09,590423007874719744,changepenang
2015-04-21 07:53:09,590423007874719744,justice4saiful
2015-04-21 07:52:55,590422948672053249,changepenang
2015-04-21 07:52:55,590422948672053249,justice4saiful
2015-04-21 07:52:04,590422735127478272,changepenang
2015-04-21 07:52:04,590422735127478272,justice4saiful
2015-04-21 07:52:01,590422723656097792,changepenang
2015-04-21 07:52:01,590422723656097792,justice4saiful
2015-04-21 07:37:04,590418961491177472,changepenang
2015-04-21 07:37:04,590418961491177472,justice4saiful
2015-04-21 07:36:06,590418718070599680,pakistan
2015-04-21 07:35:20,590418524922912768,changepenang
2015-04-21 07:35:20,590418524922912768,justice4saiful
2015-04-21 07:34:50,590418399727132672,changepenang
2015-04-21 07:34:50,590418399727132672,justice4saiful
2015-04-21 07:28:45,590416866406957056,changepenang
2015-04-21 07:28:45,590416866406957056,justice4saiful
2015-04-21 07:28:31,590416809695805440,changepenang
2015-04-21 07:28:31,590416809695805440,justice4saiful
2015-04-21 07:21:16,590414987098742784,changepenang
2015-04-21 07:21:16,590414987098742784,justice4saiful
2015-04-21 07:18:17,590414236129447937,news
2015-04-21 07:17:02,590413920680181760,changepenang
2015-04-21 07:17:02,590413920680181760,justice4saiful
2015-04-21 07:17:00,590413911448494080,changepenang
2015-04-21 07:17:00,590413911448494080,justice4saiful
2015-04-21 07:14:54,590413384086134784,changepenang
2015-04-21 07:14:54,590413384086134784,justice4saiful
2015-04-21 07:13:54,590413131626733568,changepenang
2015-04-21 07:13:54,590413131626733568,justice4saiful
2015-04-21 07:13:01,590412910486224896,changepenang
2015-04-21 07:13:01,590412910486224896,justice4saiful
2015-04-21 07:12:51,590412867217793024,changepenang
2015-04-21 07:12:51,590412867217793024,justice4saiful
2015-04-21 07:12:50,590412861136068608,changepenang
2015-04-21 07:12:50,590412861136068608,justice4saiful
2015-04-21 07:12:07,590412684421689344,changepenang
2015-04-21 07:12:07,590412684421689344,justice4saiful
2015-04-21 07:12:04,590412670660128768,changepenang
2015-04-21 07:12:04,590412670660128768,justice4saiful
2015-04-21 07:12:01,590412659138424832,changepenang
2015-04-21 07:12:01,590412659138424832,justice4saiful
2015-04-21 07:11:58,590412644227620866,changepenang
2015-04-21 07:11:58,590412644227620866,justice4saiful
2015-04-21 07:09:03,590411908869709824,changepenang
2015-04-21 07:09:03,590411908869709824,justice4saiful
2015-04-21 07:08:55,590411877563420672,changepenang
2015-04-21 07:08:55,590411877563420672,justice4saiful
2015-04-21 07:05:57,590411131191189504,changepenang
2015-04-21 07:05:57,590411131191189504,justice4saiful
2015-04-21 07:05:56,590411126401343488,changepenang
2015-04-21 07:05:56,590411126401343488,justice4saiful
2015-04-21 07:05:56,590411126141222912,changepenang
2015-04-21 07:05:56,590411126141222912,justice4saiful
2015-04-21 07:05:51,590411106499297280,changepenang
2015-04-21 07:05:51,590411106499297280,justice4saiful
2015-04-21 07:05:09,590410927209582592,changepenang
2015-04-21 07:05:09,590410927209582592,justice4saiful
2015-04-21 07:03:16,590410457057521666,changepenang
2015-04-21 07:03:16,590410457057521666,justice4saiful
2015-04-21 07:03:13,590410442180321280,changepenang
2015-04-21 07:03:13,590410442180321280,justice4saiful
2015-04-21 07:02:29,590410256754331648,changepenang
2015-04-21 07:02:29,590410256754331648,justice4saiful
2015-04-21 07:01:57,590410121966186496,changepenang
2015-04-21 07:01:57,590410121966186496,justice4saiful
2015-04-21 07:00:19,590409713797431296,changepenang
2015-04-21 07:00:19,590409713797431296,justice4saiful
2015-04-21 07:00:17,590409706151239680,changepenang
2015-04-21 07:00:17,590409706151239680,justice4saiful
2015-04-21 07:00:14,590409693077569537,changepenang
2015-04-21 07:00:14,590409693077569537,justice4saiful
2015-04-21 07:00:14,590409691534073856,changepenang
2015-04-21 07:00:14,590409691534073856,justice4saiful
2015-04-21 07:00:13,590409686341591040,changepenang
2015-04-21 07:00:13,590409686341591040,justice4saiful
2015-04-21 07:00:08,590409668209565696,changepenang
2015-04-21 07:00:08,590409668209565696,justice4saiful
2015-04-21 06:59:59,590409629907034113,changepenang
2015-04-21 06:59:59,590409629907034113,justice4saiful
2015-04-21 06:59:55,590409610948907008,changepenang
2015-04-21 06:59:55,590409610948907008,justice4saiful
2015-04-21 06:57:47,590409074711404544,changepenang
2015-04-21 06:57:47,590409074711404544,justice4saiful
2015-04-21 06:57:45,590409068566700032,changepenang
2015-04-21 06:57:45,590409068566700032,justice4saiful
2015-04-21 06:57:42,590409053437825024,changepenang
2015-04-21 06:57:42,590409053437825024,justice4saiful
2015-04-21 06:57:27,590408993593565184,changepenang
2015-04-21 06:57:27,590408993593565184,justice4saiful
2015-04-21 06:57:12,590408928128696320,dengue
2015-04-21 06:57:12,590408927470166016,dengue
2015-04-21 06:57:12,590408926811684864,dengue
2015-04-21 06:57:11,590408925930868736,dengue
2015-04-21 06:57:11,590408925284945921,dengue
2015-04-21 06:56:55,590408855760277504,changepenang
2015-04-21 06:56:55,590408855760277504,justice4saiful
2015-04-21 06:56:53,590408848579624960,changepenang
2015-04-21 06:56:53,590408848579624960,justice4saiful
2015-04-21 06:56:51,590408841940094976,changepenang
2015-04-21 06:56:51,590408841940094976,justice4saiful
2015-04-21 06:56:50,590408837867372544,changepenang
2015-04-21 06:56:50,590408837867372544,justice4saiful
2015-04-21 06:56:48,590408828782518273,changepenang
2015-04-21 06:56:48,590408828782518273,justice4saiful
2015-04-21 06:56:23,590408724986142720,changepenang
2015-04-21 06:56:23,590408724986142720,justice4saiful
2015-04-21 06:56:19,590408704576647168,changepenang
2015-04-21 06:56:19,590408704576647168,justice4saiful
2015-04-21 06:56:14,590408687375753216,changepenang
2015-04-21 06:56:14,590408687375753216,justice4saiful
2015-04-21 06:56:10,590408668178440192,changepenang
2015-04-21 06:56:10,590408668178440192,justice4saiful
2015-04-21 06:52:52,590407836527677440,changepenang
2015-04-21 06:52:52,590407836527677440,justice4saiful
2015-04-21 06:50:00,590407117200351232,changepenang
2015-04-21 06:50:00,590407117200351232,justice4saiful
2015-04-21 06:49:54,590407090356772864,changepenang
2015-04-21 06:49:54,590407090356772864,justice4saiful
2015-04-21 06:49:49,590407068697362432,changepenang
2015-04-21 06:49:49,590407068697362432,justice4saiful
2015-04-21 06:49:13,590406921556987904,changepenang
2015-04-21 06:49:13,590406921556987904,justice4saiful
2015-04-21 06:49:09,590406900912672769,changepenang
2015-04-21 06:49:09,590406900912672769,justice4saiful
2015-04-21 06:49:03,590406877198049280,changepenang
2015-04-21 06:49:03,590406877198049280,justice4saiful
2015-04-21 06:47:21,590406449882345474,changepenang
2015-04-21 06:47:21,590406449882345474,justice4saiful
2015-04-21 06:47:16,590406427841269760,changepenang
2015-04-21 06:47:16,590406427841269760,justice4saiful
2015-04-21 06:47:11,590406409164091392,changepenang
2015-04-21 06:47:11,590406409164091392,justice4saiful
2015-04-21 06:45:26,590405966702739456,changepenang
2015-04-21 06:45:26,590405966702739456,justice4saiful
2015-04-21 06:45:17,590405930359115777,changepenang
2015-04-21 06:45:17,590405930359115777,justice4saiful
2015-04-21 06:44:39,590405770610663424,changepenang
2015-04-21 06:44:39,590405770610663424,justice4saiful
2015-04-21 06:44:38,590405767653683200,changepenang
2015-04-21 06:44:38,590405767653683200,justice4saiful
2015-04-21 06:44:36,590405759260893184,changepenang
2015-04-21 06:44:36,590405759260893184,justice4saiful
2015-04-21 06:44:35,590405754726809600,changepenang
2015-04-21 06:44:35,590405754726809600,justice4saiful
2015-04-21 06:44:32,590405739933528064,changepenang
2015-04-21 06:44:32,590405739933528064,justice4saiful
2015-04-21 06:44:23,590405703476649984,changepenang
2015-04-21 06:44:23,590405703476649984,justice4saiful
2015-04-21 06:44:22,590405698665734145,changepenang
2015-04-21 06:44:22,590405698665734145,justice4saiful
2015-04-21 06:44:19,590405686070276096,changepenang
2015-04-21 06:44:19,590405686070276096,justice4saiful
2015-04-21 06:44:19,590405684409344000,changepenang
2015-04-21 06:44:19,590405684409344000,justice4saiful
2015-04-21 06:44:17,590405679552270336,changepenang
2015-04-21 06:44:17,590405679552270336,justice4saiful
2015-04-21 06:44:17,590405678419804160,changepenang
2015-04-21 06:44:17,590405678419804160,justice4saiful
2015-04-21 06:44:14,590405666562568192,changepenang
2015-04-21 06:44:14,590405666562568192,justice4saiful
2015-04-21 06:44:13,590405659931324416,changepenang
2015-04-21 06:44:13,590405659931324416,justice4saiful
2015-04-21 06:42:49,590405309258141697,changepenang
2015-04-21 06:42:49,590405309258141697,justice4saiful
2015-04-21 06:42:48,590405305776922624,changepenang
2015-04-21 06:42:48,590405305776922624,justice4saiful
2015-04-21 06:42:46,590405294926200832,changepenang
2015-04-21 06:42:46,590405294926200832,justice4saiful
2015-04-21 06:42:44,590405287384846336,changepenang
2015-04-21 06:42:44,590405287384846336,justice4saiful
2015-04-21 06:42:39,590405265251512320,changepenang
2015-04-21 06:42:39,590405265251512320,justice4saiful
2015-04-21 06:42:27,590405216891236352,changepenang
2015-04-21 06:42:27,590405216891236352,justice4saiful
2015-04-21 06:41:48,590405052185075712,changepenang
2015-04-21 06:41:48,590405052185075712,justice4saiful
2015-04-21 06:41:47,590405049345511424,changepenang
2015-04-21 06:41:47,590405049345511424,justice4saiful
2015-04-21 06:41:45,590405041988759553,changepenang
2015-04-21 06:41:45,590405041988759553,justice4saiful
2015-04-21 06:41:45,590405039727972352,changepenang
2015-04-21 06:41:45,590405039727972352,justice4saiful
2015-04-21 06:41:44,590405034917158913,changepenang
2015-04-21 06:41:44,590405034917158913,justice4saiful
2015-04-21 06:41:43,590405030462783488,changepenang
2015-04-21 06:41:43,590405030462783488,justice4saiful
2015-04-21 06:41:38,590405011588456448,changepenang
2015-04-21 06:41:38,590405011588456448,justice4saiful
2015-04-21 06:41:33,590404992051372032,changepenang
2015-04-21 06:41:33,590404992051372032,justice4saiful
2015-04-21 06:41:05,590404870928080896,dengue
2015-04-21 06:40:42,590404778024443904,changepenang
2015-04-21 06:40:42,590404778024443904,justice4saiful
2015-04-21 06:40:39,590404762564218880,changepenang
2015-04-21 06:40:39,590404762564218880,justice4saiful
2015-04-21 06:40:38,590404758306971648,changepenang
2015-04-21 06:40:38,590404758306971648,justice4saiful
2015-04-21 06:40:35,590404744935514112,changepenang
2015-04-21 06:40:35,590404744935514112,justice4saiful
2015-04-21 06:37:32,590403980347502593,changepenang
2015-04-21 06:37:32,590403980347502593,justice4saiful
2015-04-21 06:37:28,590403961242390528,changepenang
2015-04-21 06:37:28,590403961242390528,justice4saiful
2015-04-21 06:37:23,590403943206879232,changepenang
2015-04-21 06:37:23,590403943206879232,justice4saiful
2015-04-21 06:37:22,590403936756101120,changepenang
2015-04-21 06:37:22,590403936756101120,justice4saiful
2015-04-21 06:34:55,590403320218578944,changepenang
2015-04-21 06:34:55,590403320218578944,justice4saiful
2015-04-21 06:34:34,590403232486264832,changepenang
2015-04-21 06:34:34,590403232486264832,justice4saiful
2015-04-21 06:34:29,590403209736409089,changepenang
2015-04-21 06:34:29,590403209736409089,justice4saiful
2015-04-21 06:34:23,590403187498168320,changepenang
2015-04-21 06:34:23,590403187498168320,justice4saiful
2015-04-21 06:34:22,590403182456606720,changepenang
2015-04-21 06:34:22,590403182456606720,justice4saiful
2015-04-21 06:34:21,590403176928518145,changepenang
2015-04-21 06:34:21,590403176928518145,justice4saiful
2015-04-21 06:34:17,590403163422904320,changepenang
2015-04-21 06:34:17,590403163422904320,justice4saiful
2015-04-21 06:33:29,590402958728294400,changepenang
2015-04-21 06:33:29,590402958728294400,justice4saiful
2015-04-21 06:33:24,590402940009111553,changepenang
2015-04-21 06:33:24,590402940009111553,justice4saiful
2015-04-21 06:33:23,590402934384504832,changepenang
2015-04-21 06:33:23,590402934384504832,justice4saiful
2015-04-21 06:33:18,590402912049827840,changepenang
2015-04-21 06:33:18,590402912049827840,justice4saiful
2015-04-21 06:31:00,590402337220468736,dengue
2015-04-21 06:30:31,590402214469963776,changepenang
2015-04-21 06:30:31,590402214469963776,justice4saiful
2015-04-21 06:30:25,590402190218518528,changepenang
2015-04-21 06:30:25,590402190218518528,justice4saiful
2015-04-21 06:28:11,590401625774284800,changepenang
2015-04-21 06:28:11,590401625774284800,justice4saiful
2015-04-21 06:28:07,590401608435048448,changepenang
2015-04-21 06:28:07,590401608435048448,justice4saiful
2015-04-21 06:28:05,590401603133448192,changepenang
2015-04-21 06:28:05,590401603133448192,justice4saiful
2015-04-21 06:28:00,590401580450582528,changepenang
2015-04-21 06:28:00,590401580450582528,justice4saiful
2015-04-21 06:27:57,590401568970842112,changepenang
2015-04-21 06:27:57,590401568970842112,justice4saiful
2015-04-21 06:27:52,590401547101667328,changepenang
2015-04-21 06:27:52,590401547101667328,justice4saiful
2015-04-21 06:27:23,590401423482978305,changepenang
2015-04-21 06:27:23,590401423482978305,justice4saiful
2015-04-21 06:27:16,590401395511164928,changepenang
2015-04-21 06:27:16,590401395511164928,justice4saiful
2015-04-21 06:25:56,590401059580850176,changepenang
2015-04-21 06:25:56,590401059580850176,justice4saiful
2015-04-21 06:24:58,590400816319717376,changepenang
2015-04-21 06:24:58,590400816319717376,justice4saiful
2015-04-21 06:24:55,590400806211493888,changepenang
2015-04-21 06:24:55,590400806211493888,justice4saiful
2015-04-21 06:24:52,590400793297162240,changepenang
2015-04-21 06:24:52,590400793297162240,justice4saiful
2015-04-21 06:24:52,590400791497854977,changepenang
2015-04-21 06:24:52,590400791497854977,justice4saiful
2015-04-21 06:17:59,590399060928004098,changepenang
2015-04-21 06:17:59,590399060928004098,justice4saiful
2015-04-21 06:15:09,590398345622982656,changepenang
2015-04-21 06:15:09,590398345622982656,justice4saiful
2015-04-21 06:13:01,590397810064883712,changepenang
2015-04-21 06:13:01,590397810064883712,justice4saiful
2015-04-21 06:12:09,590397589956272129,changepenang
2015-04-21 06:12:09,590397589956272129,justice4saiful
2015-04-21 06:10:13,590397105988075520,changepenang
2015-04-21 06:10:13,590397105988075520,justice4saiful
2015-04-21 06:09:11,590396844473262080,changepenang
2015-04-21 06:09:11,590396844473262080,justice4saiful
2015-04-21 06:08:50,590396758267662336,changepenang
2015-04-21 06:08:50,590396758267662336,justice4saiful
2015-04-21 06:02:25,590395143259348992,changepenang
2015-04-21 06:02:25,590395143259348992,justice4saiful
2015-04-21 05:59:11,590394330013159424,changepenang
2015-04-21 05:59:11,590394330013159424,justice4saiful
2015-04-21 05:57:21,590393867725312000,changepenang
2015-04-21 05:57:21,590393867725312000,justice4saiful
2015-04-21 05:56:44,590393712699699200,changepenang
2015-04-21 05:56:44,590393712699699200,justice4saiful
2015-04-21 05:53:42,590392950074507264,changepenang
2015-04-21 05:53:42,590392950074507264,justice4saiful
2015-04-21 05:53:02,590392779991285760,changepenang
2015-04-21 05:53:02,590392779991285760,justice4saiful
2015-04-21 05:52:56,590392755748216832,changepenang
2015-04-21 05:52:56,590392755748216832,justice4saiful
2015-04-21 05:45:09,590390795255029760,changepenang
2015-04-21 05:45:09,590390795255029760,justice4saiful
2015-04-21 05:43:52,590390473585364992,dengue
2015-04-21 05:43:45,590390446204985344,dengue
2015-04-21 05:43:45,590390444841836545,dengue
2015-04-21 05:43:43,590390434016268290,dengue
2015-04-21 05:43:42,590390433357832192,dengue
2015-04-21 05:43:10,590390297386995712,changepenang
2015-04-21 05:43:10,590390297386995712,justice4saiful
2015-04-21 05:41:14,590389808909934592,changepenang
2015-04-21 05:41:14,590389808909934592,justice4saiful
2015-04-21 05:40:41,590389671420633089,changepenang
2015-04-21 05:40:41,590389671420633089,justice4saiful
2015-04-21 05:34:25,590388093632573440,dengue
2015-04-21 05:30:41,590387156188794881,dengue
2015-04-21 05:29:04,590386748456378368,changepenang
2015-04-21 05:29:04,590386748456378368,justice4saiful
2015-04-21 05:28:59,590386727757426688,changepenang
2015-04-21 05:28:59,590386727757426688,justice4saiful
2015-04-21 05:27:37,590386383006609408,changepenang
2015-04-21 05:27:37,590386383006609408,justice4saiful
2015-04-21 05:25:04,590385742288973824,changepenang
2015-04-21 05:25:04,590385742288973824,justice4saiful
2015-04-21 05:23:42,590385399802933248,changepenang
2015-04-21 05:23:42,590385399802933248,justice4saiful
2015-04-21 05:23:15,590385286560911360,malaysia
2015-04-21 05:23:15,590385286560911360,news
2015-04-21 05:03:37,590380346035712001,malaysia
2015-04-21 04:55:10,590378218298957824,news
2015-04-21 04:40:27,590374514887917568,dengue
2015-04-21 04:40:22,590374495304712193,dengue
2015-04-21 04:40:19,590374482088427520,dengue
2015-04-21 04:33:48,590372839896711168,dengue
2015-04-21 04:33:48,590372839233957888,dengue
2015-04-21 04:33:38,590372799148986368,dengue
2015-04-21 04:33:38,590372798477963264,dengue
2015-04-21 04:33:38,590372797790031872,dengue
2015-04-21 04:32:09,590372423805050880,dengue
2015-04-21 03:31:04,590357053232828416,dengue
2015-04-21 03:25:17,590355597922447360,dengue
2015-04-21 03:25:08,590355560526053376,dengue
2015-04-21 03:25:06,590355552481357824,dengue
2015-04-21 03:25:06,590355551680339968,dengue
2015-04-21 03:25:06,590355550736527361,dengue
2015-04-21 03:23:58,590355266312404992,dengue
2015-04-21 03:15:34,590353153272336384,dengue
2015-04-21 02:59:51,590349197431296000,malaysia
2015-04-21 02:30:59,590341932645224449,dengue
2015-04-21 02:06:52,590335862291845120,dengue
2015-04-21 02:06:46,590335837067313152,dengue
2015-04-21 02:06:45,590335836429819904,dengue
2015-04-21 02:06:45,590335835746078720,dengue
2015-04-21 02:06:45,590335835095990272,dengue
2015-04-21 01:45:22,590330451677605889,dengue
2015-04-21 01:31:50,590327046733242368,dengue
2015-04-21 01:12:56,590322290698559488,malaria
2015-04-21 01:12:56,590322290698559488,dengue
2015-04-21 00:49:49,590316472020246528,dengue
2015-04-21 00:49:48,590316471349153793,dengue
2015-04-21 00:49:48,590316470673870848,dengue
2015-04-21 00:49:48,590316469977632769,dengue
2015-04-21 00:49:48,590316469017305089,dengue
2015-04-21 00:32:09,590312029010944001,dengue
2015-04-20 23:42:03,590299419909591040,karachi
2015-04-20 23:38:03,590298411661824000,dengue
2015-04-20 23:37:57,590298389276794880,dengue
2015-04-20 23:37:57,590298388324691968,dengue
2015-04-20 23:37:57,590298387611656192,dengue
2015-04-20 23:37:57,590298386839900160,dengue
2015-04-20 23:30:49,590296593577938944,dengue
2015-04-20 23:29:32,590296268552806400,dengue
2015-04-20 22:21:28,590279139619307520,dengue
2015-04-20 22:21:28,590279138642006016,dengue
2015-04-20 22:21:22,590279114059223040,dengue
2015-04-20 22:21:16,590279089098858496,dengue
2015-04-20 22:21:16,590279088411058177,dengue
2015-04-20 21:46:53,590270435062718464,dengue
2015-04-20 21:34:06,590267219042439170,karachi
2015-04-20 21:30:59,590266434766385152,dengue
2015-04-20 20:31:35,590251488733048833,dengue
2015-04-20 20:31:35,590251487999107073,dengue
2015-04-20 20:31:26,590251450564915200,dengue
2015-04-20 20:31:26,590251449679917056,dengue
2015-04-20 20:31:26,590251448996204544,dengue
2015-04-20 20:31:09,590251378204930048,dengue
2015-04-20 20:25:46,590250023985741824,dengue
2015-04-20 20:11:06,590246332184469504,health
2015-04-20 20:00:28,590243658080751618,health
2015-04-20 19:33:08,590236778683990016,dengue
2015-04-20 19:33:01,590236748908666880,dengue
2015-04-20 19:33:01,590236748170416129,dengue
2015-04-20 19:33:01,590236747511959553,dengue
2015-04-20 19:33:00,590236746069069824,dengue
2015-04-20 19:31:23,590236338747793411,dengue
2015-04-20 19:31:03,590236253229985792,karachi
2015-04-20 19:28:14,590235543708966912,karachi
2015-04-20 19:13:48,590231910271549440,pakistan
2015-04-20 19:10:18,590231033028747265,pakistan
2015-04-20 19:05:31,590229826587348992,karachi
2015-04-20 19:05:31,590229826587348992,pakistan
2015-04-20 18:59:15,590228248803540993,pakistan
2015-04-20 18:46:03,590224929636753408,karachi
2015-04-20 18:33:01,590221650609590272,karachi
2015-04-20 18:31:12,590221192109359104,dengue
2015-04-20 18:17:48,590217817405939713,karachi
2015-04-20 18:14:28,590216978498879489,dengue
2015-04-20 18:14:02,590216870982094848,karachi
2015-04-20 18:14:02,590216870516535296,dengue
2015-04-20 18:13:52,590216829550735361,dengue
2015-04-20 18:13:52,590216828762267648,dengue
2015-04-20 18:13:52,590216828116336640,dengue
2015-04-20 18:13:06,590216637946662913,chikungunya
2015-04-20 18:13:06,590216637946662913,dengue
2015-04-20 18:13:06,590216637946662913,malaria
2015-04-20 18:11:34,590216252339200000,karachi
2015-04-20 18:05:21,590214687016423424,karachi
2015-04-20 18:05:08,590214633123872768,karachi
2015-04-20 18:04:33,590214483693293568,karachi
2015-04-20 17:57:51,590212797516148738,dengue
2015-04-20 17:49:16,590210639643090945,dengue
2015-04-20 17:41:11,590208603371483137,saopaulo
2015-04-20 17:41:11,590208603371483137,dengue
2015-04-20 17:41:02,590208567547854849,dengue
2015-04-20 17:39:03,590208067188428800,dengue
2015-04-20 17:31:15,590206104824635395,dengue
2015-04-20 17:20:10,590203316744941569,saopaulo
2015-04-20 17:20:10,590203316744941569,dengue
2015-04-20 17:20:10,590203316744941569,brazil
2015-04-20 16:55:44,590197166829768704,dengue
2015-04-20 16:55:44,590197166070571008,dengue
2015-04-20 16:55:44,590197164615204864,dengue
2015-04-20 16:55:43,590197163826655233,dengue
2015-04-20 16:55:43,590197163101069312,dengue
2015-04-20 16:53:11,590196524291727360,dengue
2015-04-20 16:31:07,590190972492984324,dengue
2015-04-20 15:31:47,590176039164346368,dengue
2015-04-20 15:29:56,590175572589838336,dengue
2015-04-20 15:29:55,590175571918749696,dengue
2015-04-20 15:29:55,590175571193171970,dengue
2015-04-20 15:29:55,590175569834217472,dengue
2015-04-20 15:29:55,590175569075052544,dengue
2015-04-20 15:27:43,590175014915215361,dengue
2015-04-20 15:11:53,590171033652572160,dengue
2015-04-20 14:33:05,590161266775355392,dengue
2015-04-20 14:20:46,590158167025168385,dengue
2015-04-20 14:16:17,590157040397385731,dengue
2015-04-20 14:16:17,590157039453622272,dengue
2015-04-20 14:16:17,590157038358900737,dengue
2015-04-20 14:16:16,590157037117440001,dengue
2015-04-20 13:54:34,590151572711219200,dengue
2015-04-20 13:49:14,590150230747787264,mosquito
2015-04-20 13:46:57,590149656534888451,malaria
2015-04-20 13:46:57,590149656534888451,dengue
2015-04-20 13:46:57,590149656534888451,chikungunya
2015-04-20 13:32:59,590146141628583936,dengue
2015-04-20 12:56:17,590136907071229952,dengue
2015-04-20 12:56:12,590136887290961921,dengue
2015-04-20 12:56:12,590136886347235328,dengue
2015-04-20 12:56:12,590136884728233984,dengue
2015-04-20 12:56:12,590136884006813696,dengue
2015-04-20 12:49:15,590135138018840576,pakistan
2015-04-20 12:37:43,590132232880283648,pakistan
2015-04-20 12:36:59,590132051858317312,saopaulo
2015-04-20 12:31:40,590130710985494528,dengue
2015-04-20 11:56:44,590121920403742721,dengue
2015-04-20 11:56:44,590121920403742721,health
2015-04-20 11:33:15,590116011761741825,dengue
2015-04-20 11:33:15,590116011057119232,dengue
2015-04-20 11:33:15,590116010306342912,dengue
2015-04-20 11:33:15,590116009610055681,dengue
2015-04-20 11:33:15,590116008955809792,dengue
2015-04-20 11:31:45,590115632475217920,dengue
2015-04-20 10:48:41,590104795941195777,ondox
2015-04-20 10:32:15,590100659413897217,dengue
2015-04-20 10:31:43,590100527444267008,dengue
2015-04-20 10:28:39,590099752265457664,dengue
2015-04-20 10:24:19,590098664237838337,dengue
2015-04-20 10:24:19,590098663478726656,dengue
2015-04-20 10:24:19,590098662702743554,dengue
2015-04-20 10:24:19,590098661926772737,dengue
2015-04-20 10:24:14,590098642108686336,dengue
2015-04-20 10:24:05,590098603814719488,dengue
2015-04-20 10:02:36,590093198585802752,dengue
2015-04-20 09:58:05,590092063581937665,dengue
2015-04-20 09:58:05,590092063581937665,pakistan
2015-04-20 09:31:26,590085356143439872,dengue
2015-04-20 09:11:50,590080423356575744,dengue
2015-04-20 09:11:50,590080422685507584,dengue
2015-04-20 09:11:42,590080390095773696,dengue
2015-04-20 09:11:42,590080389407846400,dengue
2015-04-20 09:11:42,590080388736815104,dengue
2015-04-20 08:45:47,590073866560675840,dengue
2015-04-20 08:33:04,590070667829084160,dengue
2015-04-20 08:27:25,590069244555046912,dengue
2015-04-20 08:01:16,590062662551085056,dengue
2015-04-20 08:01:09,590062634130481152,dengue
